pyxis: importing docker image: pytorch/pytorch:1.11.0-cuda11.3-cudnn8-runtime
[2024/02/04 00:51:52] - Namespace(attack='pgd', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../cifar-data', epochs=200, epsilon=8, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='cifar_model', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.01, lr_schedule='piecewise', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2024/02/04 00:51:52] - model: PreActResNet18
[2024/02/04 00:51:52] - l2: 0
[2024/02/04 00:51:52] - l1: 0
[2024/02/04 00:51:52] - batch_size: 128
[2024/02/04 00:51:52] - data_dir: ../cifar-data
[2024/02/04 00:51:52] - epochs: 200
[2024/02/04 00:51:52] - lr_schedule: piecewise
[2024/02/04 00:51:52] - lr_max: 0.1
[2024/02/04 00:51:52] - lr_one_drop: 0.01
[2024/02/04 00:51:52] - lr_drop_epoch: 100
[2024/02/04 00:51:52] - attack: pgd
[2024/02/04 00:51:52] - epsilon: 8
[2024/02/04 00:51:52] - attack_iters: 10
[2024/02/04 00:51:52] - restarts: 1
[2024/02/04 00:51:52] - pgd_alpha: 2
[2024/02/04 00:51:52] - fgsm_alpha: 1.25
[2024/02/04 00:51:52] - norm: l_inf
[2024/02/04 00:51:52] - fgsm_init: random
[2024/02/04 00:51:52] - fname: cifar_model
[2024/02/04 00:51:52] - seed: 0
[2024/02/04 00:51:52] - half: False
[2024/02/04 00:51:52] - width_factor: 10
[2024/02/04 00:51:52] - resume: 0
[2024/02/04 00:51:52] - cutout: False
[2024/02/04 00:51:52] - cutout_len: None
[2024/02/04 00:51:52] - mixup: False
[2024/02/04 00:51:52] - mixup_alpha: None
[2024/02/04 00:51:52] - eval: False
[2024/02/04 00:51:52] - val: False
[2024/02/04 00:51:52] - chkpt_iters: 10
Downloading https://www.cs.toronto.edu/~kriz/cifar-10-python.tar.gz to ../cifar-data/cifar-10-python.tar.gz
  0%|          | 0/170498071 [00:00<?, ?it/s]  0%|          | 8192/170498071 [00:00<36:52, 77053.42it/s]  0%|          | 39936/170498071 [00:00<13:55, 203995.49it/s]  0%|          | 96256/170498071 [00:00<08:10, 347579.57it/s]  0%|          | 208896/170498071 [00:00<04:34, 619734.11it/s]  0%|          | 440320/170498071 [00:00<02:26, 1161500.61it/s]  1%|          | 904192/170498071 [00:00<01:16, 2213813.20it/s]  1%|          | 1824768/170498071 [00:00<00:39, 4256145.08it/s]  2%|▏         | 3672064/170498071 [00:00<00:20, 8297622.37it/s]  4%|▍         | 6416384/170498071 [00:00<00:12, 13539402.07it/s]  6%|▌         | 9472000/170498071 [00:01<00:09, 17855534.93it/s]  7%|▋         | 12592128/170498071 [00:01<00:07, 21106698.19it/s]  9%|▉         | 15728640/170498071 [00:01<00:06, 23401408.35it/s] 11%|█         | 18848768/170498071 [00:01<00:06, 24862148.47it/s] 13%|█▎        | 21880832/170498071 [00:01<00:06, 24304521.17it/s] 15%|█▍        | 24896512/170498071 [00:01<00:05, 24895042.04it/s] 16%|█▋        | 27888640/170498071 [00:01<00:05, 25266304.92it/s] 18%|█▊        | 30808064/170498071 [00:01<00:05, 25419259.59it/s] 20%|█▉        | 33800192/170498071 [00:02<00:05, 25630700.58it/s] 22%|██▏       | 36784128/170498071 [00:02<00:05, 25714815.14it/s] 23%|██▎       | 39712768/170498071 [00:02<00:05, 25739586.50it/s] 25%|██▌       | 42704896/170498071 [00:02<00:04, 25839539.58it/s] 27%|██▋       | 45735936/170498071 [00:02<00:04, 25904996.66it/s] 29%|██▊       | 48768000/170498071 [00:02<00:04, 26047757.52it/s] 30%|███       | 51760128/170498071 [00:02<00:04, 26055526.80it/s] 32%|███▏      | 54744064/170498071 [00:02<00:04, 26026888.85it/s] 34%|███▍      | 57728000/170498071 [00:02<00:04, 26061597.33it/s] 36%|███▌      | 60720128/170498071 [00:03<00:04, 26046112.76it/s] 37%|███▋      | 63704064/170498071 [00:03<00:04, 26106895.98it/s] 39%|███▉      | 66696192/170498071 [00:03<00:03, 26139696.95it/s] 41%|████      | 69824512/170498071 [00:03<00:03, 26611336.75it/s] 43%|████▎     | 72928256/170498071 [00:03<00:03, 27153019.19it/s] 45%|████▍     | 76048384/170498071 [00:03<00:03, 27563298.99it/s] 46%|████▋     | 79152128/170498071 [00:03<00:03, 27831793.25it/s] 48%|████▊     | 82272256/170498071 [00:03<00:03, 28069222.39it/s] 50%|█████     | 85392384/170498071 [00:03<00:03, 28234658.38it/s] 52%|█████▏    | 88496128/170498071 [00:04<00:02, 28295576.50it/s] 54%|█████▎    | 91592704/170498071 [00:04<00:02, 28353672.48it/s] 56%|█████▌    | 94712832/170498071 [00:04<00:02, 28437076.31it/s] 57%|█████▋    | 97824768/170498071 [00:04<00:02, 28449709.22it/s] 59%|█████▉    | 100944896/170498071 [00:04<00:02, 28496137.48it/s] 61%|██████    | 104064000/170498071 [00:04<00:02, 28491703.98it/s] 63%|██████▎   | 107175936/170498071 [00:04<00:02, 28526425.50it/s] 65%|██████▍   | 110296064/170498071 [00:04<00:02, 28525591.94it/s] 67%|██████▋   | 113408000/170498071 [00:04<00:01, 28546000.22it/s] 68%|██████▊   | 116519936/170498071 [00:05<00:01, 28530848.30it/s] 70%|███████   | 119600128/170498071 [00:05<00:01, 29169596.49it/s] 72%|███████▏  | 122521600/170498071 [00:05<00:01, 28264530.74it/s] 74%|███████▎  | 125353984/170498071 [00:05<00:01, 27451949.26it/s] 75%|███████▌  | 128384000/170498071 [00:05<00:01, 27937028.75it/s] 77%|███████▋  | 131183616/170498071 [00:05<00:01, 27466941.42it/s] 79%|███████▊  | 133934080/170498071 [00:05<00:01, 26702276.68it/s] 80%|████████  | 136608768/170498071 [00:05<00:01, 26025261.85it/s] 82%|████████▏ | 139344896/170498071 [00:05<00:01, 26295975.50it/s] 83%|████████▎ | 142336000/170498071 [00:05<00:01, 27028074.56it/s] 85%|████████▌ | 145440768/170498071 [00:06<00:00, 27479823.47it/s] 87%|████████▋ | 148552704/170498071 [00:06<00:00, 27798650.94it/s] 89%|████████▉ | 151672832/170498071 [00:06<00:00, 28046469.17it/s] 91%|█████████ | 154776576/170498071 [00:06<00:00, 28176965.54it/s] 93%|█████████▎| 157896704/170498071 [00:06<00:00, 28312632.01it/s] 94%|█████████▍| 161000448/170498071 [00:06<00:00, 28348555.50it/s] 96%|█████████▋| 164112384/170498071 [00:06<00:00, 28387879.63it/s] 98%|█████████▊| 167200768/170498071 [00:06<00:00, 28381391.17it/s]100%|█████████▉| 170320896/170498071 [00:06<00:00, 28438080.87it/s]170499072it [00:06, 24478794.26it/s]                               
[2024/02/04 00:52:05] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
Extracting ../cifar-data/cifar-10-python.tar.gz to ../cifar-data
Files already downloaded and verified
[2024/02/04 00:53:33] - 0 	 75.4 	 	 13.2 	 	 0.1000 	 1.9655 	 0.2794 	 2.1580 	 	 0.1978 	 	 1.7588 	 0.3602 	 1.9959 	 	 0.2687
[2024/02/04 00:54:57] - 1 	 70.6 	 	 13.0 	 	 0.1000 	 1.7000 	 0.3936 	 1.9744 	 	 0.2609 	 	 1.6246 	 0.4546 	 1.8715 	 	 0.3110
[2024/02/04 00:56:20] - 2 	 70.1 	 	 13.0 	 	 0.1000 	 1.5792 	 0.4466 	 1.9009 	 	 0.2861 	 	 1.5351 	 0.4750 	 1.8274 	 	 0.3193
[2024/02/04 00:57:44] - 3 	 70.9 	 	 13.2 	 	 0.1000 	 1.4787 	 0.4911 	 1.8393 	 	 0.3096 	 	 1.3773 	 0.5347 	 1.7463 	 	 0.3428
[2024/02/04 00:59:08] - 4 	 70.5 	 	 13.2 	 	 0.1000 	 1.4006 	 0.5282 	 1.7912 	 	 0.3257 	 	 1.3153 	 0.5363 	 1.7234 	 	 0.3499
[2024/02/04 01:00:32] - 5 	 70.7 	 	 12.9 	 	 0.1000 	 1.3277 	 0.5631 	 1.7458 	 	 0.3445 	 	 1.2496 	 0.6108 	 1.6524 	 	 0.3725
[2024/02/04 01:01:55] - 6 	 70.2 	 	 13.3 	 	 0.1000 	 1.2718 	 0.5879 	 1.7084 	 	 0.3548 	 	 1.1861 	 0.6195 	 1.6124 	 	 0.4011
[2024/02/04 01:03:19] - 7 	 70.4 	 	 13.0 	 	 0.1000 	 1.2283 	 0.6084 	 1.6817 	 	 0.3680 	 	 1.2184 	 0.6081 	 1.6139 	 	 0.4021
[2024/02/04 01:04:43] - 8 	 70.5 	 	 13.4 	 	 0.1000 	 1.1870 	 0.6249 	 1.6546 	 	 0.3725 	 	 1.1657 	 0.6162 	 1.6199 	 	 0.3778
[2024/02/04 01:06:06] - 9 	 70.6 	 	 13.1 	 	 0.1000 	 1.1591 	 0.6414 	 1.6366 	 	 0.3814 	 	 1.1484 	 0.6373 	 1.5719 	 	 0.4062
[2024/02/04 01:07:30] - 10 	 70.6 	 	 13.2 	 	 0.1000 	 1.1307 	 0.6533 	 1.6193 	 	 0.3908 	 	 1.1708 	 0.6335 	 1.5845 	 	 0.4195
[2024/02/04 01:08:53] - 11 	 70.0 	 	 13.0 	 	 0.1000 	 1.1130 	 0.6620 	 1.6081 	 	 0.3959 	 	 1.0587 	 0.6545 	 1.5732 	 	 0.4109
[2024/02/04 01:10:17] - 12 	 70.6 	 	 13.2 	 	 0.1000 	 1.0928 	 0.6697 	 1.5932 	 	 0.4001 	 	 1.1081 	 0.6640 	 1.5570 	 	 0.4239
[2024/02/04 01:11:42] - 13 	 71.0 	 	 13.3 	 	 0.1000 	 1.0767 	 0.6773 	 1.5822 	 	 0.4039 	 	 1.0258 	 0.6672 	 1.5307 	 	 0.4255
[2024/02/04 01:13:06] - 14 	 71.1 	 	 13.2 	 	 0.1000 	 1.0547 	 0.6864 	 1.5666 	 	 0.4070 	 	 1.0769 	 0.6664 	 1.5340 	 	 0.4223
[2024/02/04 01:14:30] - 15 	 70.4 	 	 13.2 	 	 0.1000 	 1.0398 	 0.6931 	 1.5560 	 	 0.4146 	 	 1.0421 	 0.6637 	 1.5712 	 	 0.4160
[2024/02/04 01:15:53] - 16 	 70.6 	 	 13.1 	 	 0.1000 	 1.0293 	 0.6958 	 1.5492 	 	 0.4162 	 	 1.0574 	 0.6775 	 1.5266 	 	 0.4226
[2024/02/04 01:17:17] - 17 	 70.8 	 	 13.1 	 	 0.1000 	 1.0228 	 0.6986 	 1.5448 	 	 0.4173 	 	 1.0437 	 0.6524 	 1.5339 	 	 0.4240
[2024/02/04 01:18:41] - 18 	 70.4 	 	 13.1 	 	 0.1000 	 1.0052 	 0.7044 	 1.5314 	 	 0.4215 	 	 0.9965 	 0.6725 	 1.5171 	 	 0.4285
[2024/02/04 01:20:04] - 19 	 69.9 	 	 13.0 	 	 0.1000 	 0.9974 	 0.7104 	 1.5264 	 	 0.4250 	 	 1.0015 	 0.6824 	 1.4931 	 	 0.4445
[2024/02/04 01:21:28] - 20 	 70.6 	 	 13.2 	 	 0.1000 	 0.9868 	 0.7134 	 1.5171 	 	 0.4293 	 	 0.9683 	 0.6744 	 1.4977 	 	 0.4414
[2024/02/04 01:22:51] - 21 	 70.8 	 	 13.1 	 	 0.1000 	 0.9815 	 0.7142 	 1.5125 	 	 0.4314 	 	 0.9751 	 0.7053 	 1.4650 	 	 0.4596
[2024/02/04 01:24:15] - 22 	 70.4 	 	 13.2 	 	 0.1000 	 0.9736 	 0.7207 	 1.5101 	 	 0.4300 	 	 0.9755 	 0.6932 	 1.5133 	 	 0.4260
[2024/02/04 01:25:38] - 23 	 70.0 	 	 13.0 	 	 0.1000 	 0.9694 	 0.7203 	 1.5059 	 	 0.4317 	 	 0.9390 	 0.7054 	 1.4933 	 	 0.4373
[2024/02/04 01:27:02] - 24 	 70.5 	 	 13.1 	 	 0.1000 	 0.9637 	 0.7250 	 1.5021 	 	 0.4327 	 	 0.9579 	 0.6804 	 1.5456 	 	 0.4281
[2024/02/04 01:28:25] - 25 	 70.5 	 	 13.3 	 	 0.1000 	 0.9503 	 0.7305 	 1.4937 	 	 0.4367 	 	 0.9251 	 0.7213 	 1.4681 	 	 0.4494
[2024/02/04 01:29:50] - 26 	 71.1 	 	 13.3 	 	 0.1000 	 0.9530 	 0.7275 	 1.4935 	 	 0.4342 	 	 0.9221 	 0.6941 	 1.4792 	 	 0.4400
[2024/02/04 01:31:14] - 27 	 71.2 	 	 13.1 	 	 0.1000 	 0.9432 	 0.7329 	 1.4861 	 	 0.4372 	 	 0.9097 	 0.7230 	 1.4745 	 	 0.4504
[2024/02/04 01:32:38] - 28 	 70.6 	 	 13.3 	 	 0.1000 	 0.9392 	 0.7344 	 1.4839 	 	 0.4402 	 	 0.9474 	 0.7189 	 1.4853 	 	 0.4415
[2024/02/04 01:34:02] - 29 	 70.9 	 	 13.0 	 	 0.1000 	 0.9370 	 0.7339 	 1.4811 	 	 0.4405 	 	 0.9437 	 0.7129 	 1.4603 	 	 0.4589
[2024/02/04 01:35:25] - 30 	 70.3 	 	 13.3 	 	 0.1000 	 0.9281 	 0.7385 	 1.4759 	 	 0.4426 	 	 0.8898 	 0.7377 	 1.4501 	 	 0.4604
[2024/02/04 01:36:49] - 31 	 70.6 	 	 13.1 	 	 0.1000 	 0.9237 	 0.7424 	 1.4738 	 	 0.4420 	 	 0.9820 	 0.7070 	 1.4777 	 	 0.4492
[2024/02/04 01:38:13] - 32 	 70.2 	 	 13.2 	 	 0.1000 	 0.9250 	 0.7395 	 1.4719 	 	 0.4422 	 	 0.9023 	 0.7375 	 1.4427 	 	 0.4515
[2024/02/04 01:39:36] - 33 	 70.1 	 	 13.2 	 	 0.1000 	 0.9198 	 0.7424 	 1.4691 	 	 0.4466 	 	 0.9436 	 0.7038 	 1.4923 	 	 0.4363
